epoch,distance,loss,lr,neg_conf,pos_conf,val_distance,val_loss,val_neg_conf,val_pos_conf
0,47.11111068725586,1.209694266319275,0.001,0.0,0.9548187255859375,205.0,0.7490528225898743,0.0,0.5648031830787659
1,56.44444274902344,1.07969069480896,0.001,0.0,0.9209613800048828,205.0,0.7445735931396484,0.0,0.6274392008781433
2,76.22222137451172,0.946345329284668,0.001,0.0,0.9036892652511597,205.0,0.647193431854248,0.0,0.6306402087211609
